time,pelvis_tz,pelvis_ty,pelvis_tx,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation3,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation3,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1,L5_S1_FE,L5_S1_LB,L5_S1_AR,T12_L1_FE,T12_L1_LB,T12_L1_AR,T1_head_neck_FE,T1_head_neck_LB,T1_head_neck_AR,sternoclavicular_r2_r,sternoclavicular_r3_r,unrotscap_r3_r,unrotscap_r2_r,acromioclavicular_r2_r,acromioclavicular_r3_r,acromioclavicular_r1_r,unrothum_r1_r,unrothum_r3_r,unrothum_r2_r,elv_angle_r,shoulder_elv_r,shoulder1_r2_r,shoulder_rot_r,elbow_flexion_r,pro_sup_r,deviation_r,flexion_r,wrist_hand_r1_r,wrist_hand_r3_r,sternoclavicular_r2_l,sternoclavicular_r3_l,unrotscap_r3_l,unrotscap_r2_l,acromioclavicular_r2_l,acromioclavicular_r3_l,acromioclavicular_r1_l,unrothum_r1_l,unrothum_r3_l,unrothum_r2_l,elv_angle_l,shoulder_elv_l,shoulder1_r2_l,shoulder_rot_l,elbow_flexion_l,pro_sup_l,deviation_l,flexion_l,wrist_hand_r1_l,wrist_hand_r3_l
0.0,0.0,-0.012035,0.0,0.008778,0.039617,-0.021576,0.343455,-0.173881,-0.149137,0.003076,0.005343,0.001403,1.23544,0.025269,0.24527,-0.080384,0.0,0.0,-0.040257,0.004995,-0.939666,0.2073,0.114895,0.032908,-0.002034,-0.00186,0.000821,0.341259,0.022313,-0.107358,0.139931,0.0,0.0,-0.02592,0.043846,-0.107764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077159,0.032681,-0.032681,0.077159,-0.015623,0.126261,0.056753,-0.056753,-0.126261,0.015623,-0.374772,0.318838,0.374772,0.327774,0.465117,-0.085364,0.001887,0.0,0.002558,0.0,-0.084115,0.035627,-0.035627,0.084115,-0.017032,0.137644,0.06187,-0.06187,-0.137644,0.017032,-0.467821,0.347583,0.467821,0.55192,0.517679,-0.262532,0.001887,0.0,0.002558,0.0
0.01,-0.000767,-0.010243,0.012056,0.006232,0.035952,-0.015165,0.368266,-0.169688,-0.151583,0.003123,0.005305,0.001403,1.22161,0.025759,0.244343,-0.074158,0.0,0.0,-0.040363,0.005615,-0.925945,0.189174,0.111538,0.032572,-0.001964,-0.001794,0.000798,0.328134,0.021653,-0.103886,0.14343,0.0,0.0,-0.025413,0.044286,-0.09941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078243,0.03314,-0.03314,0.078243,-0.015843,0.128033,0.05755,-0.05755,-0.128033,0.015843,-0.374726,0.323315,0.374726,0.325452,0.462754,-0.085771,0.001889,0.0,0.00256,0.0,-0.082895,0.03511,-0.03511,0.082895,-0.016784,0.135646,0.060972,-0.060972,-0.135646,0.016784,-0.456852,0.342539,0.456852,0.54083,0.536759,-0.263039,0.001889,0.0,0.00256,0.0
0.02,-0.001627,-0.008043,0.023606,0.008747,0.030047,-0.009265,0.384598,-0.164006,-0.156797,0.003192,0.005245,0.001403,1.200476,0.026487,0.242869,-0.053503,0.0,0.0,-0.040506,0.006567,-0.904924,0.163492,0.106805,0.041465,-0.001869,-0.001706,0.000766,0.310821,0.020756,-0.09923,0.145097,0.0,0.0,-0.024732,0.044854,-0.088762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078949,0.033439,-0.033439,0.078949,-0.015985,0.129189,0.058069,-0.058069,-0.129189,0.015985,-0.392256,0.326232,0.392256,0.312043,0.462673,-0.083905,0.001923,0.0,0.002607,0.0,-0.081322,0.034444,-0.034444,0.081322,-0.016466,0.133072,0.059815,-0.059815,-0.133072,0.016466,-0.411829,0.336039,0.411829,0.540759,0.543648,-0.265297,0.001923,0.0,0.002607,0.0
0.03,-0.002468,-0.006615,0.03538,0.008044,0.02677,-0.001981,0.404096,-0.160117,-0.159885,0.003263,0.005178,0.001402,1.177204,0.027258,0.241165,-0.037669,0.0,0.0,-0.040637,0.007622,-0.881707,0.142099,0.104703,0.048651,-0.001783,-0.001626,0.000737,0.29522,0.019922,-0.09496,0.146911,0.0,0.0,-0.02411,0.045354,-0.07954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080148,0.033947,-0.033947,0.080148,-0.016228,0.131151,0.058951,-0.058951,-0.131151,0.016228,-0.394588,0.331188,0.394588,0.311234,0.460934,-0.083214,0.001927,0.0,0.002612,0.0,-0.080184,0.033962,-0.033962,0.080184,-0.016236,0.131211,0.058978,-0.058978,-0.131211,0.016236,-0.395657,0.33134,0.395657,0.526705,0.561572,-0.26612,0.001927,0.0,0.002612,0.0
0.04,-0.003014,-0.00558,0.046718,0.005847,0.022281,0.004103,0.425366,-0.153117,-0.160909,0.00334,0.005097,0.001401,1.149742,0.028123,0.239041,-0.028475,0.0,0.0,-0.040753,0.008875,-0.854224,0.125524,0.10041,0.052101,-0.001722,-0.00157,0.000716,0.284356,0.019328,-0.091944,0.150272,0.0,0.0,-0.02367,0.045696,-0.073334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081589,0.034557,-0.034557,0.081589,-0.01652,0.13351,0.060012,-0.060012,-0.13351,0.01652,-0.394876,0.337144,0.394876,0.308252,0.460571,-0.083311,0.001929,0.0,0.002615,0.0,-0.079229,0.033558,-0.033558,0.079229,-0.016042,0.129647,0.058276,-0.058276,-0.129647,0.016042,-0.382863,0.327391,0.382863,0.517878,0.582426,-0.265958,0.001929,0.0,0.002615,0.0
0.05,-0.003709,-0.004401,0.058598,0.0077,0.017556,0.011112,0.437532,-0.147082,-0.164825,0.003424,0.004993,0.001399,1.115461,0.029131,0.236215,-0.013468,0.0,0.0,-0.040842,0.01045,-0.819795,0.101741,0.096141,0.059356,-0.001638,-0.001494,0.000687,0.269667,0.018505,-0.087811,0.15446,0.0,0.0,-0.023069,0.04615,-0.065235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083486,0.035361,-0.035361,0.083486,-0.016904,0.136613,0.061407,-0.061407,-0.136613,0.016904,-0.425875,0.344982,0.425875,0.288612,0.46789,-0.081356,0.001954,0.0,0.002649,0.0,-0.077388,0.032778,-0.032778,0.077388,-0.015669,0.126635,0.056922,-0.056922,-0.126635,0.015669,-0.320255,0.319784,0.320255,0.52784,0.584892,-0.267564,0.001954,0.0,0.002649,0.0
0.06,-0.004308,-0.003759,0.069446,0.007523,0.014374,0.018994,0.452452,-0.142849,-0.168583,0.003502,0.004878,0.001395,1.078545,0.03012,0.232947,-0.006256,0.0,0.0,-0.040865,0.012155,-0.782594,0.084881,0.093092,0.065769,-0.00159,-0.00145,0.00067,0.261254,0.018024,-0.085414,0.156279,0.0,0.0,-0.022722,0.046405,-0.06075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084225,0.035673,-0.035673,0.084225,-0.017054,0.137822,0.06195,-0.06195,-0.137822,0.017054,-0.426926,0.348034,0.426926,0.285373,0.463738,-0.081021,0.001958,0.0,0.002654,0.0,-0.076921,0.03258,-0.03258,0.076921,-0.015575,0.125871,0.056578,-0.056578,-0.125871,0.015575,-0.304644,0.317856,0.304644,0.515394,0.606947,-0.268201,0.001958,0.0,0.002654,0.0
0.07,-0.004906,-0.003444,0.080909,0.005336,0.009537,0.028008,0.465565,-0.1373,-0.175269,0.003574,0.004736,0.001389,1.034549,0.031161,0.228738,0.002907,0.0,0.0,-0.040796,0.014199,-0.738134,0.068582,0.088325,0.077066,-0.001533,-0.001398,0.000649,0.251288,0.017446,-0.082548,0.162644,0.0,0.0,-0.022306,0.046703,-0.055586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085777,0.036331,-0.036331,0.085777,-0.017368,0.140363,0.063092,-0.063092,-0.140363,0.017368,-0.426056,0.35445,0.426056,0.281946,0.463287,-0.081242,0.001959,0.0,0.002656,0.0,-0.076384,0.032352,-0.032352,0.076384,-0.015466,0.124992,0.056183,-0.056183,-0.124992,0.015466,-0.29379,0.315634,0.29379,0.508082,0.630334,-0.267691,0.001959,0.0,0.002656,0.0
0.08,-0.005113,-0.002899,0.09237,0.007156,0.007425,0.032634,0.472867,-0.131852,-0.176759,0.00363,0.004574,0.00138,0.985971,0.032123,0.223679,0.006239,0.0,0.0,-0.040594,0.016463,-0.688965,0.045921,0.085495,0.081712,-0.001453,-0.001326,0.000621,0.237628,0.016638,-0.078571,0.168969,0.0,0.0,-0.021731,0.047104,-0.048776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087048,0.036869,-0.036869,0.087048,-0.017625,0.142443,0.064027,-0.064027,-0.142443,0.017625,-0.449925,0.359702,0.449925,0.26325,0.466289,-0.07849,0.001987,0.0,0.002693,0.0,-0.075362,0.03192,-0.03192,0.075362,-0.015259,0.12332,0.055431,-0.055431,-0.12332,0.015259,-0.234996,0.311412,0.234996,0.517142,0.636197,-0.268153,0.001987,0.0,0.002693,0.0
0.09,-0.00541,-0.003014,0.103915,0.006919,0.006815,0.040341,0.480717,-0.127638,-0.177948,0.003661,0.004398,0.001367,0.935169,0.032905,0.217909,0.011771,0.0,0.0,-0.040243,0.018831,-0.63757,0.026032,0.084226,0.090056,-0.00138,-0.001261,0.000594,0.225247,0.01589,-0.074918,0.173846,0.0,0.0,-0.021205,0.047459,-0.042879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088404,0.037444,-0.037444,0.088404,-0.0179,0.144661,0.065024,-0.065024,-0.144661,0.0179,-0.448817,0.365303,0.448817,0.260494,0.465442,-0.078586,0.001988,0.0,0.002695,0.0,-0.075102,0.031809,-0.031809,0.075102,-0.015207,0.122894,0.05524,-0.05524,-0.122894,0.015207,-0.225785,0.310336,0.225785,0.508974,0.661504,-0.267686,0.001988,0.0,0.002695,0.0
0.1,-0.005774,-0.003382,0.115473,0.006307,0.005391,0.04951,0.486518,-0.127036,-0.188107,0.003662,0.004203,0.001349,0.880943,0.033474,0.211187,0.019739,0.0,0.0,-0.03971,0.021352,-0.582902,0.007826,0.081415,0.097715,-0.001317,-0.001204,0.000571,0.214611,0.015237,-0.071742,0.178991,0.0,0.0,-0.020748,0.047758,-0.038027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089461,0.037891,-0.037891,0.089461,-0.018114,0.14639,0.065801,-0.065801,-0.14639,0.018114,-0.448628,0.369671,0.448628,0.258454,0.463488,-0.078868,0.001989,0.0,0.002696,0.0,-0.074854,0.031705,-0.031705,0.074854,-0.015156,0.122488,0.055058,-0.055058,-0.122488,0.015156,-0.215268,0.309312,0.215268,0.499413,0.684776,-0.267599,0.001989,0.0,0.002696,0.0
0.11,-0.005825,-0.004049,0.126933,0.005968,0.006718,0.055861,0.490741,-0.125634,-0.191984,0.003628,0.003987,0.001325,0.822901,0.033762,0.203319,0.024737,0.0,0.0,-0.038957,0.024031,-0.524833,-0.011016,0.081727,0.104988,-0.001253,-0.001147,0.000547,0.204022,0.014575,-0.068545,0.185529,0.0,0.0,-0.020289,0.048049,-0.033397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.090383,0.038282,-0.038282,0.090383,-0.018301,0.147899,0.06648,-0.06648,-0.147899,0.018301,-0.449465,0.373481,0.449465,0.256459,0.461556,-0.07911,0.001991,0.0,0.002698,0.0,-0.074473,0.031543,-0.031543,0.074473,-0.015079,0.121866,0.054778,-0.054778,-0.121866,0.015079,-0.202072,0.30774,0.202072,0.489063,0.706787,-0.267876,0.001991,0.0,0.002698,0.0
0.12,-0.0059,-0.004828,0.139022,0.006088,0.007312,0.063247,0.490717,-0.123546,-0.197596,0.003548,0.003742,0.001292,0.759967,0.033687,0.19397,0.030208,0.0,0.0,-0.037932,0.0269,-0.462722,-0.031249,0.080684,0.110788,-0.001186,-0.001087,0.000522,0.192795,0.013863,-0.065119,0.191695,0.0,0.0,-0.019799,0.048352,-0.028711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091436,0.038728,-0.038728,0.091436,-0.018514,0.149623,0.067255,-0.067255,-0.149623,0.018514,-0.449395,0.377835,0.449395,0.254048,0.459798,-0.079505,0.001992,0.0,0.0027,0.0,-0.07417,0.031415,-0.031415,0.07417,-0.015018,0.12137,0.054555,-0.054555,-0.12137,0.015018,-0.190656,0.306488,0.190656,0.482033,0.728729,-0.267696,0.001992,0.0,0.0027,0.0
0.13,-0.005969,-0.006125,0.150982,0.003426,0.009188,0.071377,0.492245,-0.123421,-0.205849,0.00342,0.003475,0.001248,0.693957,0.033158,0.18321,0.035538,0.0,0.0,-0.036626,0.029852,-0.398971,-0.047903,0.080775,0.118045,-0.001125,-0.001033,0.000498,0.182781,0.013219,-0.062029,0.197885,0.0,0.0,-0.019359,0.048617,-0.02473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093114,0.039439,-0.039439,0.093114,-0.018854,0.152369,0.068489,-0.068489,-0.152369,0.018854,-0.478817,0.384767,0.478817,0.233369,0.464318,-0.079022,0.002019,0.0,0.002737,0.0,-0.072941,0.030894,-0.030894,0.072941,-0.014769,0.119357,0.05365,-0.05365,-0.119357,0.014769,-0.118006,0.301406,0.118006,0.497425,0.72889,-0.27933,0.002019,0.0,0.002737,0.0
0.14,-0.005816,-0.007727,0.162914,0.000537,0.011405,0.076564,0.493354,-0.121403,-0.208694,0.00324,0.003188,0.001192,0.62598,0.032121,0.171061,0.034455,0.0,0.0,-0.035038,0.032811,-0.335379,-0.063253,0.081157,0.119649,-0.001074,-0.000987,0.000479,0.174447,0.012675,-0.059434,0.204956,0.0,0.0,-0.018989,0.048833,-0.021562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09396,0.039797,-0.039797,0.09396,-0.019025,0.153753,0.069111,-0.069111,-0.153753,0.019025,-0.47787,0.388264,0.47787,0.23181,0.462828,-0.079433,0.00202,0.0,0.002738,0.0,-0.072922,0.030886,-0.030886,0.072922,-0.014765,0.119327,0.053636,-0.053636,-0.119327,0.014765,-0.110932,0.301328,0.110932,0.492071,0.752542,-0.278987,0.00202,0.0,0.002738,0.0
0.15,-0.00568,-0.009883,0.174834,-0.006395,0.015057,0.082875,0.497391,-0.121316,-0.213462,0.003006,0.002878,0.001122,0.555434,0.030511,0.157259,0.034453,0.0,0.0,-0.033139,0.035774,-0.272295,-0.07354,0.083429,0.12599,-0.001034,-0.000951,0.000463,0.167791,0.012237,-0.057346,0.210355,0.0,0.0,-0.018693,0.049003,-0.019129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09463,0.040081,-0.040081,0.09463,-0.019161,0.15485,0.069604,-0.069604,-0.15485,0.019161,-0.47725,0.391033,0.47725,0.230572,0.461268,-0.079779,0.002021,0.0,0.002739,0.0,-0.072973,0.030908,-0.030908,0.072973,-0.014776,0.119411,0.053674,-0.053674,-0.119411,0.014776,-0.101651,0.301542,0.101651,0.483572,0.777709,-0.279213,0.002021,0.0,0.002739,0.0
0.16,-0.00567,-0.011411,0.187845,-0.007535,0.013841,0.091882,0.488276,-0.117358,-0.229096,0.002691,0.002517,0.001028,0.476751,0.028072,0.140365,0.022736,0.0,0.0,-0.030732,0.038919,-0.206433,-0.091552,0.078471,0.126004,-0.00098,-0.000903,0.000442,0.15901,0.011653,-0.05457,0.216401,0.0,0.0,-0.0183,0.049223,-0.016051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095894,0.040616,-0.040616,0.095894,-0.019417,0.156917,0.070533,-0.070533,-0.156917,0.019417,-0.491637,0.396253,0.491637,0.221483,0.463053,-0.077394,0.002042,0.0,0.002768,0.0,-0.071825,0.030421,-0.030421,0.071825,-0.014543,0.117531,0.05283,-0.05283,-0.117531,0.014543,-0.053542,0.296795,0.053542,0.489622,0.784925,-0.297002,0.002042,0.0,0.002768,0.0
0.17,-0.005205,-0.013843,0.20035,-0.013166,0.016171,0.095613,0.487918,-0.114409,-0.23637,0.002354,0.002169,0.000924,0.403732,0.025209,0.12321,0.019185,0.0,0.0,-0.028238,0.04166,-0.150615,-0.10287,0.078485,0.123794,-0.000947,-0.000874,0.000429,0.153702,0.011296,-0.05288,0.223516,0.0,0.0,-0.018061,0.049354,-0.014265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096467,0.040859,-0.040859,0.096467,-0.019533,0.157855,0.070955,-0.070955,-0.157855,0.019533,-0.490674,0.398622,0.490674,0.220263,0.461764,-0.077664,0.002043,0.0,0.002769,0.0,-0.071915,0.03046,-0.03046,0.071915,-0.014561,0.11768,0.052896,-0.052896,-0.11768,0.014561,-0.048038,0.29717,0.048038,0.48572,0.804478,-0.296483,0.002043,0.0,0.002769,0.0
0.18,-0.004809,-0.016455,0.21268,-0.018728,0.020167,0.10025,0.487865,-0.112791,-0.243863,0.001986,0.001815,0.000806,0.332323,0.021866,0.105,0.013279,0.0,0.0,-0.025575,0.044146,-0.102051,-0.11399,0.080207,0.123751,-0.000916,-0.000846,0.000416,0.148684,0.010957,-0.051275,0.230964,0.0,0.0,-0.017835,0.049477,-0.012628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096831,0.041013,-0.041013,0.096831,-0.019606,0.15845,0.071222,-0.071222,-0.15845,0.019606,-0.492915,0.400125,0.492915,0.218921,0.458681,-0.078138,0.002048,0.0,0.002776,0.0,-0.071473,0.030272,-0.030272,0.071473,-0.014472,0.116955,0.052571,-0.052571,-0.116955,0.014472,-0.032691,0.29534,0.032691,0.479297,0.819777,-0.300715,0.002048,0.0,0.002776,0.0
0.19,-0.004307,-0.019378,0.22539,-0.02602,0.022599,0.103599,0.490083,-0.108997,-0.248807,0.001618,0.001475,0.00068,0.266005,0.018296,0.08677,0.018468,0.0,0.0,-0.022918,0.046261,-0.063269,-0.122124,0.080558,0.121496,-0.000901,-0.000833,0.00041,0.146176,0.010787,-0.050469,0.23621,0.0,0.0,-0.017722,0.049537,-0.01183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098099,0.04155,-0.04155,0.098099,-0.019863,0.160525,0.072155,-0.072155,-0.160525,0.019863,-0.504603,0.405364,0.504603,0.209256,0.461818,-0.077325,0.002075,0.0,0.002812,0.0,-0.070655,0.029926,-0.029926,0.070655,-0.014306,0.115618,0.05197,-0.05197,-0.115618,0.014306,0.010104,0.291964,-0.010104,0.487769,0.828889,-0.327296,0.002075,0.0,0.002812,0.0
0.2,-0.003614,-0.021942,0.238293,-0.029413,0.023512,0.105814,0.484641,-0.100837,-0.245559,0.00121,0.001109,0.000531,0.196858,0.014122,0.066363,0.015466,0.0,0.0,-0.019977,0.048243,-0.03038,-0.134738,0.078554,0.113613,-0.000881,-0.000815,0.000402,0.143024,0.010572,-0.049454,0.244521,0.0,0.0,-0.017579,0.049613,-0.010844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098353,0.041658,-0.041658,0.098353,-0.019914,0.160942,0.072342,-0.072342,-0.160942,0.019914,-0.504487,0.406417,0.504487,0.208813,0.460076,-0.077408,0.002075,0.0,0.002813,0.0,-0.070721,0.029954,-0.029954,0.070721,-0.01432,0.115726,0.052018,-0.052018,-0.115726,0.01432,0.015134,0.292236,-0.015134,0.484095,0.845105,-0.327094,0.002075,0.0,0.002813,0.0
0.21,-0.003012,-0.024916,0.251045,-0.036097,0.025486,0.108484,0.484906,-0.095292,-0.238084,0.000842,0.00078,0.000386,0.136704,0.010139,0.047409,0.015562,0.0,0.0,-0.017291,0.049763,-0.00893,-0.141185,0.078479,0.108338,-0.000894,-0.000826,0.000407,0.144997,0.010707,-0.05009,0.253244,0.0,0.0,-0.017668,0.049566,-0.011459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098438,0.041694,-0.041694,0.098438,-0.019932,0.16108,0.072404,-0.072404,-0.16108,0.019932,-0.504844,0.406766,0.504844,0.208511,0.458542,-0.077363,0.002076,0.0,0.002814,0.0,-0.070753,0.029967,-0.029967,0.070753,-0.014326,0.115777,0.052041,-0.052041,-0.115777,0.014326,0.020955,0.292365,-0.020955,0.479902,0.85942,-0.327103,0.002076,0.0,0.002814,0.0
0.22,-0.002343,-0.027811,0.264041,-0.041875,0.026789,0.111203,0.481892,-0.087604,-0.221298,0.000471,0.000447,0.000228,0.077274,0.005905,0.027552,0.014811,0.0,0.0,-0.014537,0.051061,0.004884,-0.147637,0.077592,0.103726,-0.00092,-0.00085,0.000418,0.149275,0.010997,-0.051464,0.264123,0.0,0.0,-0.017862,0.049462,-0.012818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098492,0.041716,-0.041716,0.098492,-0.019943,0.161168,0.072444,-0.072444,-0.161168,0.019943,-0.505842,0.406989,0.505842,0.208251,0.456001,-0.077274,0.002077,0.0,0.002815,0.0,-0.070512,0.029865,-0.029865,0.070512,-0.014277,0.115383,0.051864,-0.051864,-0.115383,0.014277,0.027286,0.29137,-0.027286,0.475872,0.873041,-0.32725,0.002077,0.0,0.002815,0.0
0.23,-0.001739,-0.030582,0.276982,-0.047732,0.029074,0.11315,0.48052,-0.082975,-0.202323,0.000171,0.000173,9.1e-05,0.029599,0.002312,0.010789,0.016892,0.0,0.0,-0.012264,0.051945,0.010104,-0.156326,0.078263,0.103146,-0.000922,-0.000852,0.000418,0.14962,0.011021,-0.051575,0.269131,0.0,0.0,-0.017877,0.049454,-0.01293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099953,0.042335,-0.042335,0.099953,-0.020238,0.16356,0.073519,-0.073519,-0.16356,0.020238,-0.527049,0.413027,0.527049,0.194888,0.460362,-0.072684,0.002095,0.0,0.00284,0.0,-0.069037,0.029241,-0.029241,0.069037,-0.013978,0.112969,0.050779,-0.050779,-0.112969,0.013978,0.08236,0.285274,-0.08236,0.486037,0.868188,-0.34139,0.002095,0.0,0.00284,0.0
0.24,-0.00103,-0.03334,0.289798,-0.052918,0.031349,0.114213,0.489726,-0.081428,-0.205686,5.6e-05,6.6e-05,3.5e-05,0.011285,0.000888,0.004148,0.023082,0.0,0.0,-0.011377,0.052245,0.010619,-0.162273,0.078779,0.10078,-0.000953,-0.000879,0.000431,0.154663,0.011361,-0.053187,0.270109,0.0,0.0,-0.018105,0.049331,-0.014584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099939,0.042329,-0.042329,0.099939,-0.020236,0.163537,0.073509,-0.073509,-0.163537,0.020236,-0.534635,0.412969,0.534635,0.18906,0.458678,-0.071709,0.002112,0.0,0.002863,0.0,-0.068597,0.029054,-0.029054,0.068597,-0.013889,0.112249,0.050455,-0.050455,-0.112249,0.013889,0.104399,0.283456,-0.104399,0.487189,0.874108,-0.35121,0.002112,0.0,0.002863,0.0
0.25,-0.000192,-0.036334,0.302582,-0.060735,0.030557,0.115579,0.503097,-0.076877,-0.20027,3.8e-05,4.9e-05,2.6e-05,0.008414,0.000663,0.003097,0.046887,0.0,0.0,-0.011238,0.05229,0.010622,-0.157617,0.075966,0.09319,-0.001076,-0.000989,0.000479,0.17469,0.012691,-0.05951,0.279653,0.0,0.0,-0.019,0.048827,-0.021653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099975,0.042345,-0.042345,0.099975,-0.020243,0.163596,0.073535,-0.073535,-0.163596,0.020243,-0.53557,0.413118,0.53557,0.188649,0.456205,-0.071784,0.002113,0.0,0.002864,0.0,-0.068195,0.028884,-0.028884,0.068195,-0.013808,0.111592,0.05016,-0.05016,-0.111592,0.013808,0.106393,0.281796,-0.106393,0.485469,0.882147,-0.351059,0.002113,0.0,0.002864,0.0
0.26,0.000536,-0.038417,0.315968,-0.06129,0.030584,0.117839,0.505753,-0.07322,-0.19715,5.4e-05,6.4e-05,3.4e-05,0.010883,0.000857,0.004001,0.050371,0.0,0.0,-0.011358,0.052252,0.01062,-0.165995,0.072672,0.093539,-0.001141,-0.001047,0.000504,0.185429,0.01339,-0.062849,0.283178,0.0,0.0,-0.019475,0.048547,-0.025764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1002,0.04244,-0.04244,0.1002,-0.020288,0.163963,0.0737,-0.0737,-0.163963,0.020288,-0.548952,0.414047,0.548952,0.178745,0.458618,-0.068009,0.002127,0.0,0.002883,0.0,-0.067001,0.028378,-0.028378,0.067001,-0.013566,0.109638,0.049282,-0.049282,-0.109638,0.013566,0.126992,0.276863,-0.126992,0.483511,0.883308,-0.35773,0.002127,0.0,0.002883,0.0
0.27,0.001537,-0.040263,0.329503,-0.061108,0.029239,0.118165,0.506642,-0.067713,-0.184362,0.000122,0.000127,6.7e-05,0.021762,0.001706,0.007961,0.045081,0.0,0.0,-0.011885,0.052076,0.010429,-0.172734,0.067424,0.088936,-0.001233,-0.001129,0.00054,0.200672,0.014364,-0.067527,0.291926,0.0,0.0,-0.020144,0.04814,-0.031974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.100141,0.042415,-0.042415,0.100141,-0.020276,0.163866,0.073657,-0.073657,-0.163866,0.020276,-0.550742,0.413802,0.550742,0.178614,0.453741,-0.068083,0.002126,0.0,0.002882,0.0,-0.066263,0.028066,-0.028066,0.066263,-0.013417,0.108431,0.048739,-0.048739,-0.108431,0.013417,0.128317,0.273815,-0.128317,0.481694,0.888048,-0.358156,0.002126,0.0,0.002882,0.0
0.28,0.002437,-0.041734,0.343388,-0.058506,0.028048,0.119006,0.507494,-0.064607,-0.177854,0.000281,0.000274,0.000142,0.047032,0.003645,0.017006,0.040349,0.0,0.0,-0.013101,0.051639,0.008832,-0.182619,0.062129,0.085624,-0.001325,-0.001211,0.000574,0.215988,0.015322,-0.072155,0.294711,0.0,0.0,-0.020807,0.047719,-0.038643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099894,0.04231,-0.04231,0.099894,-0.020227,0.163464,0.073476,-0.073476,-0.163464,0.020227,-0.554502,0.412785,0.554502,0.177447,0.449337,-0.06795,0.002126,0.0,0.002881,0.0,-0.065103,0.027575,-0.027575,0.065103,-0.013182,0.106532,0.047886,-0.047886,-0.106532,0.013182,0.129352,0.26902,-0.129352,0.475229,0.890918,-0.35967,0.002126,0.0,0.002881,0.0
